stem,n_columns,d_px,d_A,d_mad,a1_px,a2_px,angle_deg,indexed_frac,resid_px,exx_sd,eyy_sd,exy_sd,err_exx,err_eyy,err_exy,condition,arch,fold
07301,69,21.32388650546743,2.620705651521947,0.13082469335945746,21.285615076248167,21.269897766782215,90.0076455840226,0.9855072463768116,0.2596226049901796,0.006470537311837646,0.004314707697195608,0.0051458921056964325,0.0009402022465774262,0.0016745538851379305,6.450356468208073e-05,with_n2v,UNetPP,2
07304,69,21.158132986657755,2.600334544060238,0.3341920202334787,21.11321832666063,21.212331177033686,89.92724018112308,0.9855072463768116,0.5748417727692863,0.014037190132994816,0.011430249466374678,0.008729345386394863,-0.0017658595396754517,-0.006445530774050856,-0.0006311430065265966,with_n2v,UNetPP,2
07308,69,21.30086029355654,2.6178757300780986,0.3860214038266516,21.466148341283944,21.318283346381232,89.85757224657013,0.9710144927536232,0.6109585539517481,0.009782309745614434,0.01581429876022545,0.008199670317725944,0.003191314975300008,0.010187384016309586,-0.0012424530319461863,with_n2v,UNetPP,2
07311,126,18.420745062542448,2.2639095681864667,0.670743822979631,8.278056695431502,17.900952672409293,100.47423495313808,0.3412698412698413,1.920689892478974,0.027006806771698585,0.030192816937987376,0.01622404454969649,-0.5113385554778189,0.012532413023080169,0.1377990954603122,with_n2v,UNetPP,2
07314,130,18.49928416701396,2.273562024126016,0.7599922168333126,18.982420012787877,19.313872772219597,70.30651770767595,0.2230769230769231,2.278092316337577,0.02758914833339078,0.02220089220650015,0.01412524822754966,0.42507635789785625,0.21277173465801114,-0.2545152061685694,with_n2v,UNetPP,2
07317,126,18.745745286970248,2.3038520957686432,0.7476822855417904,17.433262025720566,18.886001464190304,63.93488216993336,0.29365079365079366,2.273521143411277,0.02055972457373649,0.0402238325746107,0.01646550485040205,-0.019676171972774048,0.04286312821545857,-0.012613921513553662,with_n2v,UNetPP,2
07318,115,18.710777464368697,2.299554550370913,0.770940476328537,18.062080127953653,17.947449696284725,65.26151762681663,0.4608695652173913,2.5325583138451577,0.041024314012320255,0.03752774252163876,0.024982651156052395,-0.04907991021425362,0.005118508701679181,-0.07660949436673435,with_n2v,UNetPP,2
07334,107,19.038724729551685,2.339859269261902,0.9262450003918552,19.073424090472688,10.127215065871745,103.83378676854434,0.308411214953271,2.5354951038305105,0.03203458450037004,0.028495579671306313,0.02037985288620224,0.1386514763737079,-0.27628091143172695,-0.2611379105284762,with_n2v,UNetPP,2
07338,111,18.724124466011155,2.301194896872771,0.7430593138154933,10.281818071353712,19.118139376882013,105.20065685801548,0.3063063063063063,1.7499472744933726,0.024923410696608337,0.02252637950027377,0.016507977035361842,0.10237359708447347,0.006833581305548231,0.018206068846507672,with_n2v,UNetPP,2
07342,109,18.835635147550498,2.314899559633956,0.8374551341770573,18.801792628759006,19.212004754031707,67.72316712611736,0.1559633027522936,2.2860031303947563,0.013774282873220012,0.01574193028931321,0.014989404085218379,0.028273875579632568,0.15938107831484127,-0.06315084011484924,with_n2v,UNetPP,2
07347,111,18.61954054563656,2.288341533058733,0.6445865660882912,17.3978208426116,19.18717872392787,76.30408520254318,0.3063063063063063,2.2968640069197264,0.018321622187030866,0.032060357113124244,0.016515259334037725,0.20947490568933103,-0.0782728794136307,-0.1619490433896407,with_n2v,UNetPP,2
07364,132,18.45555230264881,2.268187377995539,0.6750020367403451,9.963420750181797,18.624626571151158,103.36723652871417,0.3181818181818182,2.074712999077293,0.034226429208708775,0.01980574451360973,0.016643852946063707,0.0010270707363519982,0.028836860410617948,-0.003883470295585373,with_n2v,UNetPP,2
07370,133,18.43472577962464,2.265627798315868,0.907214352958583,13.123561589892777,18.891740961511246,70.69665696985497,0.24812030075187969,2.008555357278081,0.02546323564812049,0.025158992690632292,0.015695045825869485,-0.3444939478082002,0.05224462240012695,-0.22840387088607977,with_n2v,UNetPP,2
07373,66,21.702776972828325,2.667271289960601,0.3105403446883024,30.816428515502086,42.56102521142388,89.988820061625,0.13636363636363635,4.384704062739979,0.001611078747514005,0.0004988951954397093,0.00032306543821008826,3.0083163276758755,1.003006614539153,-0.36256887637372376,with_n2v,UNetPP,2
07376,66,30.867701670948808,3.7936405353596085,3.436949217403704,30.809253076479894,42.43218628532288,89.51473314923841,0.16666666666666666,0.916157778051809,0.004566553978596222,0.0027847630872208373,0.003018939409759564,0.0017478575085483339,0.9977922676819444,0.09259913805090302,with_n2v,UNetPP,2
07378,65,30.937049428898654,3.8021633748116446,3.436020714158321,30.92112636217787,21.666752683303216,79.57440381622848,0.23076923076923078,0.4367648640757136,0.003781213272480346,0.007603089779866464,0.005739293392497826,0.0054187434607309015,0.003037466826001589,0.0038960938090613446,with_n2v,UNetPP,2
07380,63,31.00867342056566,3.8109659633875195,3.525460129791565,30.770378619580526,21.76077519816192,100.35174211815406,0.20634920634920634,0.328063037146286,0.0018618951634870493,0.004436264087254328,0.001635581309290789,0.0005090964288672062,0.00712338759165676,-0.0041272677242101,with_n2v,UNetPP,2
