n,bias_x,bias_y,bias_mag,jitter_x,jitter_y,rmse,stem,dose,rep,shift,source,n_pred,n_true,matched_frac,spurious_frac,sigma_px,crb,condition,arch
131,-0.009596403360603745,-0.0027783757114647756,0.009990511951520014,0.14136470383802696,0.1349246511013102,0.2236551616090405,07364,1000,1,0.0,raw,131,133,0.9849624060150376,0.0,2.9999999999999996,0.0195394456310795,no_n2v,AtomSegNet
132,0.038064802739185666,0.06084335700274579,0.07176937577363128,0.1602320693795678,0.16025532079837385,0.3096781467438786,07364,1000,1,0.125,denoised,132,133,0.9924812030075187,0.0,2.9999999999999996,0.0195394456310795,no_n2v,AtomSegNet
131,-0.021122373854488785,-0.026307133647961223,0.03373751558755453,0.10577729641088547,0.1451920166148896,0.24971556879016954,07364,1000,1,0.125,raw,131,133,0.9849624060150376,0.0,2.9999999999999996,0.0195394456310795,no_n2v,AtomSegNet
132,0.04332950352642584,0.06084571761310542,0.07469703627119563,0.16108988102460997,0.14950732114399026,0.32024231539173803,07364,1000,1,0.25,denoised,132,133,0.9924812030075187,0.0,2.9999999999999996,0.0195394456310795,no_n2v,AtomSegNet
131,0.018445873143548397,-0.012402447167914943,0.022227706399464642,0.1588763625920704,0.13248222750801383,0.23887593219486555,07364,1000,1,0.25,raw,131,133,0.9849624060150376,0.0,2.9999999999999996,0.0195394456310795,no_n2v,AtomSegNet
132,0.04019403880239736,0.044933491195667585,0.06028747288019096,0.17051550394237902,0.15346811560519977,0.289876029631469,07364,1000,1,0.375,denoised,132,133,0.9924812030075187,0.0,2.9999999999999996,0.0195394456310795,no_n2v,AtomSegNet
131,-0.003263032233135732,-0.04481000197004548,0.0449286507243425,0.13064845982342907,0.11622622826874919,0.24157350816707193,07364,1000,1,0.375,raw,131,133,0.9849624060150376,0.0,2.9999999999999996,0.0195394456310795,no_n2v,AtomSegNet
132,0.0332519546072092,0.04036900865233406,0.05230056734656063,0.15779755521482636,0.16453429598274041,0.293938985790747,07364,1000,1,0.5,denoised,132,133,0.9924812030075187,0.0,2.9999999999999996,0.0195394456310795,no_n2v,AtomSegNet
131,-0.009882728671747998,-0.01585465561595356,0.018682570238055515,0.12054647908568708,0.13968126503370235,0.23968126053824979,07364,1000,1,0.5,raw,131,133,0.9849624060150376,0.0,2.9999999999999996,0.0195394456310795,no_n2v,AtomSegNet
132,0.03151000426147732,0.050320429303837066,0.05937192917432264,0.16804648356292984,0.14779010068869192,0.3012907470967684,07364,1000,1,0.625,denoised,132,133,0.9924812030075187,0.0,2.9999999999999996,0.0195394456310795,no_n2v,AtomSegNet
131,-0.0033335649619630203,-0.007494828630996153,0.008202750243889374,0.13850234004014336,0.11051062121151738,0.22607851983824379,07364,1000,1,0.625,raw,131,133,0.9849624060150376,0.0,2.9999999999999996,0.0195394456310795,no_n2v,AtomSegNet
132,0.05468982238914322,0.04538679022141423,0.07106994723199599,0.15368661807977577,0.1462359057718114,0.29201552151185445,07364,1000,1,0.75,denoised,132,133,0.9924812030075187,0.0,2.9999999999999996,0.0195394456310795,no_n2v,AtomSegNet
131,-0.0024524726265156005,-0.00851501311093017,0.008861155131421694,0.1320138751747276,0.1284413213386868,0.23682723387377114,07364,1000,1,0.75,raw,131,133,0.9849624060150376,0.0,2.9999999999999996,0.0195394456310795,no_n2v,AtomSegNet
132,0.03700982754936177,0.03546825226659678,0.051261332933122655,0.16940613962176215,0.14720762332591716,0.2962117968694395,07364,1000,1,0.875,denoised,132,133,0.9924812030075187,0.0,2.9999999999999996,0.0195394456310795,no_n2v,AtomSegNet
131,-0.007181184414548625,-0.017412110165423655,0.018834834483175206,0.13544292838857933,0.13295181674487247,0.22956276327155875,07364,1000,1,0.875,raw,131,133,0.9849624060150376,0.0,2.9999999999999996,0.0195394456310795,no_n2v,AtomSegNet
132,0.03313825924888647,0.051552394084003694,0.06128452954734032,0.16053125107964492,0.13690631183290952,0.3139326838085708,07364,1000,2,0.0,denoised,132,133,0.9924812030075187,0.0,2.9999999999999996,0.0195394456310795,no_n2v,AtomSegNet
131,0.008335621279371708,-0.017071768039102153,0.018998101118112416,0.12103139123220336,0.13114663847566152,0.23944803471397597,07364,1000,2,0.0,raw,131,133,0.9849624060150376,0.0,2.9999999999999996,0.0195394456310795,no_n2v,AtomSegNet
132,0.036578791972516456,0.05196388949124042,0.06354725669316089,0.16308622087223745,0.15030435782887286,0.30917250968557847,07364,1000,2,0.125,denoised,132,133,0.9924812030075187,0.0,2.9999999999999996,0.0195394456310795,no_n2v,AtomSegNet
131,0.0025352997833039126,-0.007920735628786701,0.008316597735393479,0.1278457927737952,0.14282884363450607,0.23755601560471978,07364,1000,2,0.125,raw,131,133,0.9849624060150376,0.0,2.9999999999999996,0.0195394456310795,no_n2v,AtomSegNet
132,0.04018437441261291,0.04438752796792045,0.059875175039710564,0.1610881964792678,0.15378814443782898,0.31414374813040546,07364,1000,2,0.25,denoised,132,133,0.9924812030075187,0.0,2.9999999999999996,0.0195394456310795,no_n2v,AtomSegNet
131,0.0034771691086632472,-0.025843336850577714,0.026076210702145164,0.0953703204254103,0.14947998003263188,0.23052435887706849,07364,1000,2,0.25,raw,131,133,0.9849624060150376,0.0,2.9999999999999996,0.0195394456310795,no_n2v,AtomSegNet
132,0.03486522881678766,0.0463070636281806,0.05796488870265626,0.1677596129361676,0.14197583288138416,0.2867663807246539,07364,1000,2,0.375,denoised,132,133,0.9924812030075187,0.0,2.9999999999999996,0.0195394456310795,no_n2v,AtomSegNet
131,-0.0047063837299248235,-0.022608517149961926,0.023093182880093068,0.11844129366273799,0.12930196988837428,0.23028832243941932,07364,1000,2,0.375,raw,131,133,0.9849624060150376,0.0,2.9999999999999996,0.0195394456310795,no_n2v,AtomSegNet
132,0.0472916021801808,0.03331324360846466,0.05784693454700424,0.1532326542818506,0.16223427200209506,0.2975146116191976,07364,1000,2,0.5,denoised,132,133,0.9924812030075187,0.0,2.9999999999999996,0.0195394456310795,no_n2v,AtomSegNet
131,0.00483180381161219,-0.011888680951670949,0.012833045735309048,0.11852064144536557,0.14632449353594917,0.23508809007821918,07364,1000,2,0.5,raw,131,133,0.9849624060150376,0.0,2.9999999999999996,0.0195394456310795,no_n2v,AtomSegNet
132,0.052224645984352946,0.04296170875629457,0.067624862790631,0.14200380987430708,0.14868157902178739,0.29716900119390416,07364,1000,2,0.625,denoised,132,133,0.9924812030075187,0.0,2.9999999999999996,0.0195394456310795,no_n2v,AtomSegNet
131,0.008609369422515556,-0.009781149772123854,0.013030431025797434,0.11593340206697515,0.14866743407710767,0.223965368550942,07364,1000,2,0.625,raw,131,133,0.9849624060150376,0.0,2.9999999999999996,0.0195394456310795,no_n2v,AtomSegNet
132,0.034882192269229506,0.03636265172860931,0.050388587777825525,0.15553167510610397,0.1494503976536807,0.2991255168637088,07364,1000,2,0.75,denoised,132,133,0.9924812030075187,0.0,2.9999999999999996,0.0195394456310795,no_n2v,AtomSegNet
131,0.005784815501783669,-0.002078561801511114,0.0061469105697397105,0.13039768397898138,0.12962144240631446,0.2310332901213013,07364,1000,2,0.75,raw,131,133,0.9849624060150376,0.0,2.9999999999999996,0.0195394456310795,no_n2v,AtomSegNet
132,0.04203665587552052,0.03465367722835566,0.054478966424153,0.16207032904106883,0.15378053026282967,0.29194095758997596,07364,1000,2,0.875,denoised,132,133,0.9924812030075187,0.0,2.9999999999999996,0.0195394456310795,no_n2v,AtomSegNet
131,-0.01205613946113715,0.001909604595667247,0.01220643635211284,0.1306176895588601,0.1355924443442332,0.23003608339461704,07364,1000,2,0.875,raw,131,133,0.9849624060150376,0.0,2.9999999999999996,0.0195394456310795,no_n2v,AtomSegNet
90,0.2587530687001518,0.34246576638541626,0.4292271563026925,0.4432097592561643,0.4213604744038111,0.9302632216595147,07557,50,0,0.0,denoised,90,90,1.0,0.0,2.9999999999999996,0.07733358883745395,no_n2v,AtomSegNet
90,0.19660918565063312,0.09431842079658281,0.21806223053010895,0.3892038820296769,0.46518467110280143,0.6779414140296732,07557,50,0,0.0,raw,90,90,1.0,0.0,2.9999999999999996,0.07733358883745395,no_n2v,AtomSegNet
90,0.34550758512470026,0.2965132759889588,0.45529728114321794,0.41647915224915044,0.34797163197258596,0.8426727552827938,07557,50,0,0.125,denoised,90,90,1.0,0.0,2.9999999999999996,0.07733358883745395,no_n2v,AtomSegNet
90,0.23666530166982724,0.060090599231429564,0.24417482493177428,0.42816336938861216,0.38230503906309093,0.6166189122673257,07557,50,0,0.125,raw,90,90,1.0,0.0,2.9999999999999996,0.07733358883745395,no_n2v,AtomSegNet
90,0.14726605304714013,0.3366094228413061,0.36741419940666464,0.38378334400137715,0.3565702619649488,0.801044420077347,07557,50,0,0.25,denoised,90,90,1.0,0.0,2.9999999999999996,0.07733358883745395,no_n2v,AtomSegNet
90,0.14396857566049448,0.08527581994738398,0.167328766939251,0.3592204477280344,0.4082738695525921,0.5883867347301627,07557,50,0,0.25,raw,90,90,1.0,0.0,2.9999999999999996,0.07733358883745395,no_n2v,AtomSegNet
90,-0.17551245200573717,0.2696024830937933,0.32169880276340057,0.36497822606888913,0.40004632740292917,0.754869271044368,07557,50,0,0.375,denoised,90,90,1.0,0.0,2.9999999999999996,0.07733358883745395,no_n2v,AtomSegNet
90,-0.04242724119063013,0.06021722398092777,0.07366264222125843,0.493909240211959,0.3897188078670146,0.5909816645930211,07557,50,0,0.375,raw,90,90,1.0,0.0,2.9999999999999996,0.07733358883745395,no_n2v,AtomSegNet
90,-0.7660812095319542,0.22435385084897064,0.7982575210974865,0.45064805872366653,0.4818244710178263,1.1461395060214767,07557,50,0,0.5,denoised,90,90,1.0,0.0,2.9999999999999996,0.07733358883745395,no_n2v,AtomSegNet
90,-0.3314973213391319,0.07965403499410506,0.34093289566403207,0.41937319599877587,0.43312510922681663,0.7566698522293045,07557,50,0,0.5,raw,90,90,1.0,0.0,2.9999999999999996,0.07733358883745395,no_n2v,AtomSegNet
90,-0.7817556583196534,0.2819645096235348,0.8310510778538436,0.4760075254872099,0.36613107153139623,1.1247165085871371,07557,50,0,0.625,denoised,90,90,1.0,0.0,2.9999999999999996,0.07733358883745395,no_n2v,AtomSegNet
90,-0.43486753874568507,0.04758820397240271,0.43746361381496507,0.43622758331421246,0.32042665620716804,0.7358035825470719,07557,50,0,0.625,raw,90,90,1.0,0.0,2.9999999999999996,0.07733358883745395,no_n2v,AtomSegNet
90,-1.000298211110433,0.23923728062356986,1.0285091091433722,0.492778724007426,0.417264453427513,1.3647168072558054,07557,50,0,0.75,denoised,90,90,1.0,0.0,2.9999999999999996,0.07733358883745395,no_n2v,AtomSegNet
90,-0.5742487507335099,0.0940887371305621,0.5819057639977635,0.38628167464949786,0.4182918241355612,0.8895474083734007,07557,50,0,0.75,raw,90,90,1.0,0.0,2.9999999999999996,0.07733358883745395,no_n2v,AtomSegNet
90,-1.2381210888220835,0.23021791515337853,1.2593427329538014,0.6440019936673077,0.3661552325604548,1.6408523105966872,07557,50,0,0.875,denoised,90,90,1.0,0.0,2.9999999999999996,0.07733358883745395,no_n2v,AtomSegNet
90,-0.7339983134595656,0.12729303059057884,0.7449543877301621,0.447652484150616,0.3882102383921794,0.9735225064558711,07557,50,0,0.875,raw,90,90,1.0,0.0,2.9999999999999996,0.07733358883745395,no_n2v,AtomSegNet
90,0.20003038239339332,0.40888641568762196,0.4551925469670148,0.32904168279971174,0.3713518320190264,0.8784557500839046,07557,50,1,0.0,denoised,90,90,1.0,0.0,2.9999999999999996,0.07733358883745395,no_n2v,AtomSegNet
90,0.16827158642458784,0.16005369913525058,0.2322337473424671,0.2958095436426332,0.5051014770040962,0.6639100230267234,07557,50,1,0.0,raw,90,90,1.0,0.0,2.9999999999999996,0.07733358883745395,no_n2v,AtomSegNet
90,0.30820115737031983,0.38131262168253954,0.49029304386133826,0.40539441978472207,0.4345130427472956,0.9133522177100628,07557,50,1,0.125,denoised,90,90,1.0,0.0,2.9999999999999996,0.07733358883745395,no_n2v,AtomSegNet
90,0.2594165188665123,0.10658086509739917,0.2804575031368024,0.3142606623604928,0.5014035041917706,0.6965011583720739,07557,50,1,0.125,raw,90,90,1.0,0.0,2.9999999999999996,0.07733358883745395,no_n2v,AtomSegNet
90,0.2932415673063673,0.31907866541520313,0.43336106368643906,0.4265643053408375,0.41136164165856304,0.8039087366881233,07557,50,1,0.25,denoised,90,90,1.0,0.0,2.9999999999999996,0.07733358883745395,no_n2v,AtomSegNet
90,0.22592117282670898,-0.03211869909678455,0.22819287272626526,0.4194950872038356,0.4502583563734376,0.649840238489295,07557,50,1,0.25,raw,90,90,1.0,0.0,2.9999999999999996,0.07733358883745395,no_n2v,AtomSegNet
90,-0.12221503491361574,0.3722938664745499,0.39184083219274923,0.35394562497831,0.39367993432081355,0.8388917856238776,07557,50,1,0.375,denoised,90,90,1.0,0.0,2.9999999999999996,0.07733358883745395,no_n2v,AtomSegNet
90,0.07468658164938802,0.1538719751595039,0.17103996672695446,0.3823598248399075,0.5009831417250205,0.6460369370432145,07557,50,1,0.375,raw,90,90,1.0,0.0,2.9999999999999996,0.07733358883745395,no_n2v,AtomSegNet
90,-0.3092404121942991,0.40440141865563817,0.5090875562659067,0.42215219259931946,0.49720793093035187,0.8718762749780351,07557,50,1,0.5,denoised,90,90,1.0,0.0,2.9999999999999996,0.07733358883745395,no_n2v,AtomSegNet
90,-0.12996259071053373,0.2841869241823787,0.31249397251856675,0.38123506871006474,0.37211946145333974,0.670421224398732,07557,50,1,0.5,raw,90,90,1.0,0.0,2.9999999999999996,0.07733358883745395,no_n2v,AtomSegNet
90,-0.8248194731889313,0.2143909625185927,0.8522268759909621,0.47550344118679544,0.42322293448273285,1.2330006807633485,07557,50,1,0.625,denoised,90,90,1.0,0.0,2.9999999999999996,0.07733358883745395,no_n2v,AtomSegNet
90,-0.4345182129368865,0.08011893928804881,0.44184287004149736,0.3525448652778173,0.3576353888619181,0.7271202279653876,07557,50,1,0.625,raw,90,90,1.0,0.0,2.9999999999999996,0.07733358883745395,no_n2v,AtomSegNet
90,-1.0201772863159988,0.15516790820041138,1.0319102554245532,0.47535578141567114,0.4634095069499033,1.4294827530465932,07557,50,1,0.75,denoised,90,90,1.0,0.0,2.9999999999999996,0.07733358883745395,no_n2v,AtomSegNet
90,-0.5842452158080711,0.0765213889690699,0.5892350932899154,0.3413497758955073,0.45770348320410714,0.8727069139447997,07557,50,1,0.75,raw,90,90,1.0,0.0,2.9999999999999996,0.07733358883745395,no_n2v,AtomSegNet
90,-1.1780112409867485,0.161030861174412,1.1889665353329806,0.5527044737449134,0.44853972185736923,1.6433897073941413,07557,50,1,0.875,denoised,90,90,1.0,0.0,2.9999999999999996,0.07733358883745395,no_n2v,AtomSegNet
90,-0.6543617608884063,0.04317718023141737,0.6557847078163016,0.3980810830464309,0.36125728133533086,0.9184507746374503,07557,50,1,0.875,raw,90,90,1.0,0.0,2.9999999999999996,0.07733358883745395,no_n2v,AtomSegNet
90,0.3042906333347162,0.38379773517645077,0.48978923126362806,0.45149789319850947,0.40969509629964584,0.9075415462630096,07557,50,2,0.0,denoised,90,90,1.0,0.0,2.9999999999999996,0.07733358883745395,no_n2v,AtomSegNet
90,0.30880353499081536,0.25708764211830193,0.40181299002492665,0.4211028015470528,0.39493370866754846,0.6836695532108434,07557,50,2,0.0,raw,90,90,1.0,0.0,2.9999999999999996,0.07733358883745395,no_n2v,AtomSegNet
90,0.38810813466898963,0.2849317340274098,0.4814706816121924,0.4320457863641687,0.42756356766678905,1.004246709802439,07557,50,2,0.125,denoised,90,90,1.0,0.0,2.9999999999999996,0.07733358883745395,no_n2v,AtomSegNet
90,0.35566874148901206,0.19275834351645926,0.4045442283206955,0.407580611670417,0.5016206576506415,0.6813418395367287,07557,50,2,0.125,raw,90,90,1.0,0.0,2.9999999999999996,0.07733358883745395,no_n2v,AtomSegNet
90,-0.045323546365082734,0.3560999899126571,0.3589727380608482,0.37079856141934403,0.3532328321694492,0.7667771906855683,07557,50,2,0.25,denoised,90,90,1.0,0.0,2.9999999999999996,0.07733358883745395,no_n2v,AtomSegNet
90,0.05502653615778996,0.11363580572291987,0.1262577364909642,0.4283409520448966,0.5065470804575736,0.6627889438170366,07557,50,2,0.25,raw,90,90,1.0,0.0,2.9999999999999996,0.07733358883745395,no_n2v,AtomSegNet
90,0.16454882160937956,0.4715264858819239,0.49941319724371686,0.3932118275850849,0.4400666073432026,0.8705240544858588,07557,50,2,0.375,denoised,90,90,1.0,0.0,2.9999999999999996,0.07733358883745395,no_n2v,AtomSegNet
90,0.25102284032458044,0.21187336767042098,0.32848560134749466,0.42684570983881687,0.48408033793711547,0.6423120797438072,07557,50,2,0.375,raw,90,90,1.0,0.0,2.9999999999999996,0.07733358883745395,no_n2v,AtomSegNet
90,-0.4529894229632845,0.3799900264008329,0.5912629173901532,0.3706274098699289,0.4432321504122603,0.9045767523941108,07557,50,2,0.5,denoised,90,90,1.0,0.0,2.9999999999999996,0.07733358883745395,no_n2v,AtomSegNet
90,-0.18488650687922004,0.16803892427832068,0.2498401498931168,0.5024508628336724,0.4019197745409524,0.6524705653185515,07557,50,2,0.5,raw,90,90,1.0,0.0,2.9999999999999996,0.07733358883745395,no_n2v,AtomSegNet
90,-0.9449386237486195,0.1532713759137323,0.957288419091354,0.5271116089547848,0.4877466628092232,1.3493701462848218,07557,50,2,0.625,denoised,90,90,1.0,0.0,2.9999999999999996,0.07733358883745395,no_n2v,AtomSegNet
90,-0.4753159365502313,0.08645644511771877,0.4831148480858528,0.5028461766103827,0.39756001902126437,0.8290729333640883,07557,50,2,0.625,raw,90,90,1.0,0.0,2.9999999999999996,0.07733358883745395,no_n2v,AtomSegNet
90,-1.0452575249012561,0.14033561989296217,1.0546361361026095,0.5362990817672043,0.39552233370903805,1.4634972202319918,07557,50,2,0.75,denoised,90,90,1.0,0.0,2.9999999999999996,0.07733358883745395,no_n2v,AtomSegNet
90,-0.6132614656336557,0.028755669423631502,0.6139352683753725,0.3366905602873785,0.36901297048555987,0.8790508440093684,07557,50,2,0.75,raw,90,90,1.0,0.0,2.9999999999999996,0.07733358883745395,no_n2v,AtomSegNet
90,-1.2305456540584174,0.10034116892801137,1.2346298866072771,0.606913253777728,0.48120194126294635,1.6049719683445487,07557,50,2,0.875,denoised,90,90,1.0,0.0,2.9999999999999996,0.07733358883745395,no_n2v,AtomSegNet
90,-0.6982973420071694,-0.023077106668566216,0.6986785603598197,0.47892440364141414,0.415504538964108,0.9628296154209742,07557,50,2,0.875,raw,90,90,1.0,0.0,2.9999999999999996,0.07733358883745395,no_n2v,AtomSegNet
90,0.22911038317576526,0.30469517269339974,0.3812226592709393,0.3525355894516582,0.3842392614606802,0.8600961425928119,07557,200,0,0.0,denoised,90,90,1.0,0.0,2.9999999999999996,0.04059819536988142,no_n2v,AtomSegNet
90,0.0683785790177609,0.015763234465968168,0.07017200032290129,0.2864295459474454,0.3558953194898192,0.5311353973655574,07557,200,0,0.0,raw,90,90,1.0,0.0,2.9999999999999996,0.04059819536988142,no_n2v,AtomSegNet
90,0.37150583285684036,0.3619407310544229,0.5186691398597614,0.3638914901480489,0.43382400542984983,0.9117974615481446,07557,200,0,0.125,denoised,90,90,1.0,0.0,2.9999999999999996,0.04059819536988142,no_n2v,AtomSegNet
